surface,city,rooms,bathrooms,parking,pool,vue_panoramique,jardin,climatisation,chauffage_central,ascenseur,price
112.0,16,2.0,2.0,,,,,,,,235000.0
146.0,83,3.0,2.0,,,,,,,,320000.0
120.0,83,3.0,1.0,,,,,,,,120000.0
156.0,16,3.0,2.0,,,,,,,,350000.0
129.0,31,2.0,1.0,,,,,,,,245000.0
120.0,31,3.0,2.0,,,,,,,,330000.0
127.0,62,3.0,1.0,,,,,,,,190000.0
117.0,70,4.0,1.0,,,,,,,,121000.0
55.0,64,2.0,1.0,,,,,,,,95000.0
109.0,62,2.0,1.0,,,,,,,,200000.0
103.0,76,4.0,1.0,,,,,,,,100000.0
97.0,69,3.0,1.0,,,,,,,,120000.0
110.0,76,3.0,1.0,,,,,,,,153000.0
210.0,41,4.0,3.0,,,,,,,,385000.0
64.0,76,2.0,1.0,,,,,,,,85000.0
85.0,76,3.0,1.0,,,,,,,,95000.0
106.0,76,3.0,1.0,,,,,,,,170000.0
90.0,76,4.0,1.0,,,,,,,,130000.0
110.0,49,2.0,1.0,,,,,,,,165000.0
102.0,76,4.0,1.0,,,,,,,,180000.0
85.0,59,3.0,1.0,,,,,,,,115000.0
125.0,49,4.0,2.0,,,,,,,,130000.0
65.0,59,2.0,1.0,,,,,,,,75000.0
75.0,49,2.0,1.0,,,,,,,,105000.0
110.0,76,3.0,1.0,,,,,,,,123000.0
153.0,62,3.0,2.0,,,,,,,,200000.0
96.0,59,2.0,1.0,,,,,,,,188000.0
159.0,59,2.0,1.0,,,,,,,,220000.0
110.0,76,4.0,2.0,,,,,,,,130000.0
75.0,74,3.0,1.0,,,,,,,,65000.0
110.0,76,3.0,2.0,,,,,,,,110000.0
160.0,41,4.0,2.0,,,,,,,,350000.0
104.0,64,2.0,1.0,,,,,,,,155000.0
76.0,58,2.0,1.0,,,,,,,,120000.0
140.0,76,4.0,2.0,,,,,,,,170000.0
80.0,49,2.0,1.0,,,,,,,,142500.0
94.0,76,4.0,1.0,,,,,,,,140000.0
138.0,49,2.0,1.0,,,,,,,,250000.0
105.0,69,3.0,1.0,,,,,,,,350000.0
144.0,69,2.0,1.0,,,,,,,,180000.0
140.0,41,4.0,1.0,,,,,,,,165000.0
150.0,41,4.0,1.0,,,,,,,,165000.0
110.0,69,3.0,1.0,,,,,,,,140000.0
80.0,49,2.0,1.0,,,,,,,,95000.0
127.0,76,3.0,2.0,,,,,,,,197300.0
80.0,76,2.0,1.0,,,,,,,,134500.0
90.0,62,3.0,1.0,,,,,,,,135000.0
140.0,49,3.0,2.0,,,,,,,,215000.0
72.0,58,2.0,1.0,,,,,,,,150000.0
136.0,62,3.0,1.0,,,,,,,,170000.0
